1|0|12.9453125|12.9453125
570239|1|3.26953125|3.26953125
570240|570239|5.18359375|5.18359375
570255|570240|41.5703125|41.5703125
570262|570255|6.07421875|6.07421875
809081|570262|3.37890625|3.37890625
809082|809081|835.693634842259|894.9921875
809083|809081|1135.02526428287|1220.71484375
809084|809081|1430.01813527306|1546.7890625
809085|809081|1728.98376607238|1871.8046875
809086|809081|2022.77578207847|2197.65234375
809087|809081|2321.63061290429|2524.6328125
809088|809081|2612.31216032609|2927.37109375
809089|809081|2908.99639200027|3175.25390625
809090|809081|3206.405591364|3500.99609375
809091|809081|3501.82242924841|3826.6484375
809092|809081|3792.57010952413|4153.3125
809093|809081|4092.08326981707|4636.8984375
809094|809081|4386.94027952678|4919.26171875
809095|809081|4679.0288847097|5130.01171875
809096|809081|4963.38266337487|5540.7578125
810990|570262|3.12109375|3.12109375
810991|810990|849.418869579082|924.75390625
810992|810990|1130.21190667549|1222.97265625
810993|810990|1426.84841856255|1547.953125
810994|810990|1723.96507200184|1874.5
810995|810990|2021.86421716004|2200.0546875
810996|810990|2319.21422049338|2525.83984375
810997|810990|2615.58569579391|2851.14453125
810998|810990|2912.3716438346|3177.31640625
810999|810990|3211.7685721417|3584.25
811000|810990|3509.85103733826|3971.69921875
811001|810990|3808.77988292995|4153.60546875
811002|810990|4105.47204503236|4657.7265625
811003|810990|4402.03925802816|4806.35546875
811004|810990|4697.92104096471|5279.1875
811005|810990|4991.08669864923|5738.05859375
